file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\fabric-1.19\src\main\java\org\dynmap\fabric_1_19\command\DynmapCommand.java,org.dynmap.fabric_1_19.command.DynmapCommand,DynmapCommand/1[org.dynmap.fabric_1_19.DynmapPlugin],true,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.12.2\src\main\java\org\dynmap\forge_1_12_2\DynmapPlugin.java,org.dynmap.forge_1_12_2.DynmapCommand,DynmapCommand/1[org.dynmap.forge_1_12_2.DynmapPlugin],true,2132,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\DynmapPlugin.java,org.dynmap.forge_1_15_2.DynmapCommandHandler,"DynmapCommandHandler/2[java.lang.String,org.dynmap.forge_1_15_2.DynmapPlugin]",true,1972,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\DynmapPlugin.java,org.dynmap.forge_1_15_2.DynmapCommandHandler,getUsage/1[org.dynmap.forge_1_15_2.CommandSource],false,1993,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,10,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\DynmapPlugin.java,org.dynmap.forge_1_15_2.DynmapCommandHandler,register/1[org.dynmap.forge_1_15_2.CommandDispatcher<org.dynmap.forge_1_15_2.CommandSource>],false,1977,1,1,1,0,1,10,3,0,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\DynmapPlugin.java,org.dynmap.forge_1_15_2.DynmapCommandHandler,"execute/3[org.dynmap.forge_1_15_2.MinecraftServer,org.dynmap.forge_1_15_2.CommandSource,java.lang.String]",false,1986,3,1,0,1,1,3,5,1,1,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,7,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\DynmapCore\src\main\java\org\dynmap\web\FilterHandler.java,org.dynmap.web.FilterHandler$Anonymous1,"doFilter/2[org.dynmap.web.ServletRequest,org.dynmap.web.ServletResponse]",false,59,3,0,0,0,2,5,9,0,1,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\fabric-1.16.4\src\main\java\org\dynmap\fabric_1_16_4\event\BlockEvents.java,org.dynmap.fabric_1_16_4.event.BlockEvents$SignChangeCallback,"onSignChange/5[org.dynmap.fabric_1_16_4.event.ServerWorld,org.dynmap.fabric_1_16_4.event.BlockPos,java.lang.String[],org.dynmap.fabric_1_16_4.event.Material,org.dynmap.fabric_1_16_4.event.ServerPlayerEntity]",false,38,4,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-119-3\src\main\java\org\dynmap\bukkit\helper\v119_3\NBT.java,org.dynmap.bukkit.helper.v119_3.NBT$OurBitStorage,"OurBitStorage/3[int,int,long[]]",true,118,2,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-119-3\src\main\java\org\dynmap\bukkit\helper\v119_3\NBT.java,org.dynmap.bukkit.helper.v119_3.NBT$OurBitStorage,get/1[int],false,122,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.18.2\src\main\java\org\dynmap\forge_1_18_2\DynmapPlugin.java,org.dynmap.forge_1_18_2.DynmapCommand,DynmapCommand/1[org.dynmap.forge_1_18_2.DynmapPlugin],true,2012,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,isNether/0,false,108,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,canGetSkyLightLevel/0,false,198,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getEnvironment/0,false,216,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,setMaxWorldHeight/1[int],false,41,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getWorldName/1[org.dynmap.forge_1_15_2.IWorld],false,45,2,2,2,0,6,5,29,1,2,1,5,0,0,0,1,0,0,4,3,7,2,2,0,0,0,12,9,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,"ForgeWorld/6[java.lang.String,int,int,boolean,boolean,java.lang.String]",true,83,0,1,1,0,4,1,17,0,0,6,1,0,0,0,0,0,2,3,0,7,0,1,0,0,0,17,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getSpawnLocation/0,false,118,1,1,1,0,2,5,9,1,0,0,5,0,0,0,1,0,0,0,0,4,0,1,0,0,0,7,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getTime/0,false,130,0,0,0,0,2,2,4,2,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,setSaveFolderMapping/0,false,35,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,setWorldUnloaded/0,false,163,1,3,2,1,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,ForgeWorld/1[org.dynmap.forge_1_15_2.IWorld],true,76,3,3,1,2,1,12,4,0,0,1,12,2,1,0,0,0,0,1,0,0,1,0,0,0,0,8,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getMaxWorldHeight/0,false,38,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getChunkCache/1[java.util.List<org.dynmap.forge_1_15_2.DynmapChunk>],false,224,3,2,0,2,2,1,8,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,isThundering/0,false,148,0,0,0,0,2,2,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getWorld/0,false,234,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,hasStorm/0,false,139,0,0,0,0,2,2,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,"getSkyLightLevel/3[int,int,int]",false,204,1,0,0,0,2,1,6,2,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,isLoaded/0,false,157,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,setWorldLoaded/1[org.dynmap.forge_1_15_2.IWorld],false,168,1,2,2,0,2,4,7,0,1,1,4,0,0,1,0,0,0,0,2,3,0,1,0,0,0,7,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,"getLightLevel/3[int,int,int]",false,179,1,0,0,0,2,1,4,2,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,isTheEnd/0,false,112,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,"getHighestBlockYAt/2[int,int]",false,188,0,0,0,0,2,4,6,2,0,2,4,0,0,0,1,0,0,0,5,0,2,1,0,0,0,9,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\ForgeWorld.java,org.dynmap.forge_1_15_2.ForgeWorld,getWorldBorder/0,false,238,2,0,0,0,4,7,14,2,2,0,7,0,0,0,2,0,2,0,1,2,0,2,0,0,0,8,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\forge-1.15.2\src\main\java\org\dynmap\forge_1_15_2\DynmapPlugin.java,org.dynmap.forge_1_15_2.DynmapCommand,DynmapCommand/1[org.dynmap.forge_1_15_2.DynmapPlugin],true,1999,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getWorldBorder/1[org.dynmap.bukkit.helper.v116_2.World],false,188,4,2,0,2,4,6,17,1,4,1,6,0,0,0,1,0,2,0,3,6,9,2,0,0,0,13,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,"unloadChunkNoSave/4[org.dynmap.bukkit.helper.v116_2.World,org.dynmap.bukkit.helper.v116_2.Chunk,int,int]",false,240,3,1,0,1,1,1,3,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,"sendTitleText/6[org.dynmap.bukkit.helper.v116_2.Player,java.lang.String,java.lang.String,int,int,int]",false,206,1,0,0,0,2,1,5,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,BukkitVersionHelperSpigot116_2/0,true,43,1,2,0,2,1,2,5,0,1,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,15,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBlockNames/0,false,53,2,1,0,1,2,6,10,1,4,0,6,0,0,1,0,0,0,2,1,5,1,1,0,0,0,14,1,1,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseTemperature/1[java.lang.Object],false,177,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeNames/0,false,246,2,1,0,1,4,3,12,1,2,0,3,1,1,1,2,0,0,0,3,4,0,3,0,0,0,9,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,initializeBlockStates/0,false,106,8,15,0,15,12,30,45,0,16,0,30,0,0,1,6,0,6,5,4,19,2,2,0,0,0,36,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseHumidity/1[java.lang.Object],false,183,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,loadNMS/0,false,221,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getNMSPackage/0,false,226,2,1,0,1,2,8,12,2,3,0,8,0,0,0,0,1,0,2,0,3,0,1,0,0,0,15,4,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseWaterMult/1[java.lang.Object],false,166,1,0,0,0,3,2,10,2,0,1,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,19,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseID/1[java.lang.Object],false,96,2,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,"getStateStringByCombinedId/2[int,int]",false,260,1,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeReg/0,false,66,2,3,3,0,2,3,6,1,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,2,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,useGenericCache/0,false,275,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,isUnsafeAsync/0,false,76,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseList/0,false,84,1,1,0,1,3,2,9,1,1,0,2,1,1,1,1,0,0,0,3,3,0,2,0,0,0,14,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,"getChunkCache/2[org.dynmap.bukkit.helper.BukkitWorld,java.util.List<org.dynmap.DynmapChunk>]",false,156,4,2,0,2,1,1,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getMaterialList/0,false,216,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,true
C:\Users\PROFESSOR\Downloads\projects\dynmap-3.0\bukkit-helper-116-2\src\main\java\org\dynmap\bukkit\helper\v116_2\BukkitVersionHelperSpigot116_2.java,org.dynmap.bukkit.helper.v116_2.BukkitVersionHelperSpigot116_2,getBiomeBaseIDString/1[java.lang.Object],false,266,1,0,0,0,2,2,8,2,2,1,2,0,0,0,1,0,1,1,1,2,1,1,0,0,0,11,1,0,false
